cogs_pct_growth,revenue_growth,gross_profit_growth,gross_profit_pct_growth,ebitda_growth,ebitda_pct_growth,ebit_growth,ebit_pct_growth,pre_tax_income_growth,pre_tax_income_pct_growth,net_income_growth,net_income_pct_growth,dividends_per_share,shares_outstanding_basic,total_assets,total_liabilities,shareholders_equity,retained_earnings,tangible_shareholders_equity,total_assets_growth,total_liabilities_growth,shareholders_equity_growth,retained_earnings_growth,tangible_shareholders_equity_growth,cash_from_operations,cash_from_investing,cash_from_financing,free_cashflow,free_cashflow_per_share_diluted,cash_from_operations_growth,cash_from_investing_growth,cash_from_financing_growth,free_cashflow_growth,free_cashflow_per_share_diluted_growth,roe,roe_growth,roic,roic_growth,roce,roce_growth,debt_to_equity,debt_to_equity_growth,leverage,leverage_growth,current_ratio,current_ratio_growth,acid_test,acid_test_growth,days_in_inventory,days_in_inventory_growth,inventory_turns,inventory_turns_growth,days_sales_outstanding,days_sales_outstanding_growth,days_payable_outstanding,days_payable_outstanding_growth,ppe_turnover,ppe_turnover_growth,total_asset_turnover,total_asset_turnover_growth,score
-1.91,11.5,17.7,5.43,18.9,6.56,23.5,9.89,22.44,9.75,38.34,25.0,1320000.0,59500000.0,1902200000.0,669700000.0,1232500000.0,590100000.0,909800000.0,5.6,0.54,8.56,6.57,10.86,248900000.0,-122200000.0,-57200000.0,221300000.0,3.68,39.21,-48.55,-188.41,41.05,39.92,0.09,28.57,0.12,20.0,0.11,22.22,0.54,-8.47,0.2,-13.04,2.46,5.13,1.74,30.83,58.86,-26.32,6.2,35.67,46.81,-7.94,29.33,9.89,5.99,21.01,0.93,5.68,0.22
-1.37,12.6,16.7,3.68,20.3,6.92,28.4,14.0,26.88,12.76,34.4,20.0,1320000.0,60700000.0,1656400000.0,712100000.0,944300000.0,664500000.0,617700000.0,-12.92,6.33,-23.38,12.61,-32.11,184100000.0,-108700000.0,-55600000.0,145000000.0,2.35,-26.03,-11.05,-2.8,-34.48,-36.14,0.16,77.78,0.2,66.67,0.18,63.64,0.75,38.89,0.17,-15.0,2.14,-13.01,1.63,-6.32,55.12,-6.35,6.62,6.77,52.84,12.88,37.26,27.04,7.61,27.05,1.2,29.03,0.14
-0.11,5.6,5.89,0.35,3.8,-1.44,4.0,-0.88,9.33,3.54,6.72,0.0,1320000.0,61000000.0,1667000000.0,668900000.0,998100000.0,749100000.0,646600000.0,0.64,-6.07,5.7,12.73,4.68,184100000.0,-30400000.0,-182100000.0,110700000.0,1.79,0.0,-72.03,227.52,-23.66,-23.83,0.17,6.25,0.2,0.0,0.18,0.0,0.67,-10.67,0.19,11.76,2.27,6.07,1.62,-0.61,57.32,3.99,6.37,-3.78,53.82,1.85,38.56,3.49,7.86,3.29,1.26,5.0,0.15
1.49,14.7,10.39,-3.89,3.2,-10.22,1.7,-11.5,2.69,-10.54,-4.24,-16.67,1320000.0,60400000.0,1751500000.0,736000000.0,1015500000.0,827400000.0,578800000.0,5.07,10.03,1.74,10.45,-10.49,139900000.0,-66700000.0,-139600000.0,53100000.0,0.87,-24.01,119.41,-23.34,-52.03,-51.4,0.16,-5.88,0.2,0.0,0.18,0.0,0.72,7.46,0.2,5.26,2.13,-6.17,1.25,-22.84,70.24,22.54,5.2,-18.37,53.56,-0.48,33.33,-13.56,7.58,-3.56,1.38,9.52,0.18
-0.94,6.7,9.19,2.41,13.8,6.34,15.6,8.47,12.03,4.9,6.91,0.0,1.37,56200000.0,2115500000.0,1104400000.0,1011100000.0,1108000000.0,426500000.0,13.53,41.44,-6.6,15.09,-30.76,319200000.0,-306400000.0,93700000.0,269800000.0,4.76,-4.77,189.88,-146.76,-3.4,1.71,0.22,15.79,0.23,0.0,0.2,-4.76,1.09,51.39,0.32,68.42,2.16,14.89,1.37,23.42,64.36,-1.82,5.67,1.8,48.18,0.63,32.31,3.36,7.75,0.0,1.28,-5.88,0.17
-1.58,-12.9,-9.65,3.7,-10.7,2.65,-14.8,-2.34,-17.84,-5.61,-19.13,-7.32,1.4,56800000.0,2402800000.0,1100800000.0,1302000000.0,1208000000.0,577800000.0,13.58,-0.33,28.77,9.03,35.47,397700000.0,-373100000.0,49800000.0,368300000.0,6.46,24.59,21.77,-46.85,36.51,35.71,0.14,-36.36,0.16,-30.43,0.15,-25.0,0.85,-22.02,0.28,-12.5,2.18,0.93,1.55,13.14,59.02,-8.3,6.18,8.99,48.05,-0.27,29.29,-9.35,6.39,-17.55,0.98,-23.44,0.17
-2.59,7.9,14.16,5.84,20.5,11.61,24.8,16.0,22.48,13.5,20.6,11.84,1.44,59900000.0,2705800000.0,1242300000.0,1463500000.0,1338600000.0,466000000.0,12.61,12.85,12.4,10.81,-19.35,266200000.0,-54700000.0,45500000.0,218900000.0,3.63,-33.07,-85.34,-8.63,-40.56,-43.81,0.15,7.14,0.18,12.5,0.16,6.67,0.85,0.0,0.29,3.57,2.76,26.61,2.08,34.19,63.6,7.76,5.74,-7.12,49.09,2.16,34.27,17.0,7.09,10.95,0.94,-4.08,0.16
0.65,13.0,11.46,-1.23,11.7,-1.16,15.2,2.07,21.66,7.61,23.34,9.41,1.52,59700000.0,2846500000.0,1373000000.0,1473500000.0,1515800000.0,476700000.0,5.2,10.52,0.68,13.24,2.3,335000000.0,-86500000.0,-198300000.0,279600000.0,4.63,25.85,58.14,-535.82,27.73,27.55,0.18,20.0,0.2,11.11,0.18,12.5,0.93,9.41,0.31,6.9,2.75,-0.36,2.1,0.96,59.64,-6.23,6.12,6.62,50.12,2.1,40.42,17.95,7.99,12.69,1.01,7.45,0.18
-1.59,6.0,9.58,3.11,9.5,3.51,11.3,4.73,13.34,6.93,11.87,5.38,1.68,59100000.0,2947000000.0,1279100000.0,1667900000.0,1715700000.0,624300000.0,3.53,-6.84,13.19,13.19,30.96,349100000.0,-116100000.0,-161700000.0,300000000.0,5.02,4.21,34.22,-18.46,7.3,8.42,0.18,0.0,0.21,5.0,0.19,5.56,0.77,-17.2,0.28,-9.68,3.25,18.18,2.49,18.57,61.37,2.9,5.95,-2.78,48.58,-3.07,38.27,-5.32,8.35,4.51,1.03,1.98,0.15
-13.03,-49.4,-25.6,47.0,-20.7,56.47,-33.1,32.08,-56.07,-13.41,-48.64,0.0,0.13,34300000.0,480800000.0,217500000.0,263300000.0,352200000.0,232900000.0,-0.37,4.42,-4.01,4.98,-3.88,22200000.0,-16400000.0,-2600000.0,6600000.0,0.19,15.03,34.43,-116.67,8.2,11.76,0.04,-50.0,0.06,-33.33,0.05,-37.5,0.83,9.21,0.19,5.56,2.28,2.7,1.54,-2.53,177.14,173.07,2.06,-63.41,115.15,81.8,154.16,142.39,3.3,-53.32,0.58,-49.57,0.11
2.72,8.8,2.58,-5.64,9.5,0.75,7.4,-1.43,17.07,7.74,19.47,10.0,0.14,33900000.0,561200000.0,297000000.0,264200000.0,367800000.0,181500000.0,16.72,36.55,0.34,4.43,-22.07,41700000.0,-74100000.0,65800000.0,28200000.0,0.82,87.84,351.83,-2630.77,327.27,331.58,0.05,25.0,0.05,-16.67,0.05,0.0,1.12,34.94,0.32,68.42,2.69,17.98,1.98,28.57,140.17,-20.87,2.6,26.21,107.04,-7.04,116.53,-24.41,3.25,-1.52,0.54,-6.9,0.04
0.98,-20.9,-24.58,-4.6,-41.1,-25.49,-76.6,-70.83,-97.79,-97.14,-93.93,-92.0,0.21,81500000.0,5185600000.0,2749600000.0,2436000000.0,1412800000.0,707300000.0,-0.38,-9.31,12.06,0.71,65.03,492600000.0,-157300000.0,-376100000.0,352900000.0,4.18,-19.72,-51.0,-481.83,10.21,-5.86,0.0,-100.0,0.02,-77.78,0.02,-75.0,1.13,-18.71,0.2,-37.5,1.29,-14.57,1.0,-7.41,41.77,3.34,8.74,-3.21,75.06,58.76,65.92,57.48,4.92,-11.99,0.99,-20.16,0.14
1.56,14.8,8.53,-5.41,0.7,-12.42,2.4,-10.66,2.83,-10.42,5.55,-7.32,1.78,89200000.0,6117300000.0,3481500000.0,2635800000.0,2374600000.0,919600000.0,7.99,27.75,-10.32,24.32,-24.45,758200000.0,-372700000.0,-222900000.0,390900000.0,4.17,-17.98,25.4,-57.86,-43.18,-44.03,0.24,20.0,0.3,25.0,0.22,-4.35,1.32,41.94,0.23,43.75,1.44,-2.04,1.14,-1.72,34.98,-4.82,10.43,5.04,64.63,-7.15,60.82,-7.33,7.34,5.01,1.35,6.3,0.14
1.37,0.4,-4.73,-5.24,-15.3,-15.6,-20.4,-21.1,-19.28,-19.58,-22.51,-23.68,1.94,93500000.0,6570300000.0,3773200000.0,2797100000.0,2672500000.0,1090100000.0,7.41,8.38,6.12,12.55,18.54,688500000.0,-358200000.0,-91300000.0,323100000.0,3.4,-9.19,-3.89,-59.04,-17.34,-18.47,0.17,-29.17,0.21,-30.0,0.15,-31.82,1.35,2.27,0.29,26.09,1.78,23.61,1.45,27.19,33.69,-3.69,10.83,3.84,66.64,3.11,58.21,-4.29,6.71,-8.58,1.26,-6.67,0.1
0.1,18.4,17.18,-1.18,24.3,4.92,33.9,12.2,37.19,16.0,23.36,2.7,0.49,103800000.0,7010900000.0,4449800000.0,2561100000.0,922300000.0,1932500000.0,5.89,9.81,-0.3,112.27,-1.11,790300000.0,-303200000.0,-372300000.0,460800000.0,4.33,27.08,57.83,16.09,7.51,9.34,0.21,23.53,0.2,33.33,0.17,30.77,1.74,10.13,0.2,5.26,1.55,-0.64,1.35,-0.74,17.96,-2.92,20.32,2.99,48.48,-9.7,56.72,-7.56,13.21,9.9,2.02,11.6,0.31
0.08,2.9,2.04,0.0,4.1,0.0,6.6,4.35,5.39,2.3,137.25,131.58,0.55,98400000.0,8194100000.0,4581900000.0,3612200000.0,2149000000.0,2865700000.0,16.88,2.97,41.04,133.0,48.29,729800000.0,-687900000.0,-396100000.0,271500000.0,2.72,-7.66,126.88,6.39,-41.08,-37.18,0.36,71.43,0.16,-20.0,0.14,-17.65,1.27,-27.01,0.17,-15.0,1.51,-2.58,1.29,-4.44,19.88,10.69,18.36,-9.65,51.13,5.47,61.05,7.63,10.38,-21.42,1.78,-11.88,0.3
-1.75,33.5,39.77,4.78,44.9,8.39,58.5,19.09,58.63,18.84,54.72,16.44,0.9,68800000.0,1228000000.0,728000000.0,500100000.0,321800000.0,422300000.0,15.67,5.4,34.8,12.83,24.32,302500000.0,-141100000.0,-227500000.0,218000000.0,3.07,1.65,235.15,12538.89,-9.88,-12.78,0.46,15.0,0.58,23.4,0.55,19.57,1.46,-21.51,0.12,20.0,1.49,7.97,0.98,0.0,56.76,-3.7,6.43,3.88,15.7,-3.27,27.94,-1.2,12.54,14.94,2.18,15.34,0.24
-1.47,21.0,25.43,3.86,31.8,9.03,36.7,12.21,38.43,14.39,37.21,12.94,1.48,68800000.0,1488500000.0,798000000.0,690500000.0,409100000.0,583300000.0,21.21,9.62,38.07,27.13,38.12,416100000.0,-163100000.0,-162500000.0,313000000.0,4.41,37.55,15.59,-28.57,43.58,43.65,0.45,-2.17,0.6,3.45,0.56,1.82,1.16,-20.55,0.11,-8.33,1.61,8.05,1.07,9.18,55.12,-2.89,6.62,2.95,13.48,-14.14,27.0,-3.36,12.8,2.07,2.18,0.0,0.18
-1.31,-0.4,1.25,1.81,-1.8,-1.58,-2.1,-2.02,43.56,44.09,399.22,406.38,0.18,182000000.0,4866000000.0,3509100000.0,1356900000.0,-202300000.0,-2300200000.0,-6.29,-19.72,65.13,-70.41,-22.95,497500000.0,-138700000.0,-593500000.0,373600000.0,2.01,6.03,148.12,60.45,0.35,-0.99,0.38,192.31,0.1,0.0,0.09,0.0,2.59,-51.32,0.64,-15.79,1.3,-16.67,0.88,-27.87,48.29,2.55,7.56,-2.45,27.87,-14.9,40.91,-16.71,3.62,-2.95,0.44,4.76,0.73
-1.92,-4.1,9.48,14.29,-4.5,-0.91,-1.3,2.9,18.95,23.89,43.09,48.0,0.2,148000000.0,5144000000.0,3196000000.0,1948000000.0,-769000000.0,1522000000.0,-2.52,-7.07,5.98,-23.18,13.75,339000000.0,-161000000.0,-55000000.0,175000000.0,0.82,-8.38,-53.2,-62.84,0.57,1.23,0.14,40.0,0.19,-5.0,0.13,-7.14,1.64,-12.3,0.37,-2.63,2.25,8.17,1.69,9.74,43.33,0.65,8.42,-0.71,41.28,-12.86,44.73,-13.53,5.84,-0.51,1.41,-1.4,0.1
3.58,20.3,-3.96,-20.53,1.3,-15.25,2.0,-14.86,38.35,14.9,-15.98,-30.0,0.42,61300000.0,2305500000.0,1711000000.0,594500000.0,1247300000.0,577200000.0,0.0,23.16,-35.11,10.08,-35.8,157700000.0,-117200000.0,-71000000.0,37900000.0,0.61,-67.03,49.3,-61.12,-90.5,-90.73,0.24,33.33,0.23,43.75,0.13,8.33,2.88,89.47,0.44,33.33,1.93,-54.27,1.37,-62.05,48.02,-19.73,7.6,24.59,45.22,-16.86,47.73,2.73,3.92,20.25,1.45,19.83,0.21
3.65,16.9,-14.26,-26.67,-14.0,-27.0,-21.9,-33.33,-16.08,-28.24,80.56,54.76,0.42,62200000.0,2509900000.0,1803100000.0,706800000.0,1464400000.0,589500000.0,8.87,5.38,18.89,17.41,2.13,125500000.0,-169300000.0,-138100000.0,125500000.0,1.99,-20.42,44.45,94.51,231.13,226.23,0.36,50.0,0.16,-30.43,0.09,-30.77,2.55,-11.46,0.46,4.55,1.94,0.52,1.23,-10.22,47.68,-0.71,7.66,0.79,39.96,-11.63,34.75,-27.19,4.35,10.97,1.56,7.59,0.22
-7.39,7.5,89.65,77.27,83.7,71.23,143.1,123.81,174.79,155.69,-13.06,-20.0,0.42,62600000.0,2801200000.0,1884700000.0,916400000.0,1657900000.0,747600000.0,11.61,4.53,29.65,13.21,26.82,454200000.0,-205100000.0,-132600000.0,472800000.0,7.48,261.91,21.15,-3.98,276.73,275.88,0.24,-33.33,0.32,100.0,0.18,100.0,2.06,-19.22,0.44,-4.35,2.21,13.92,1.36,10.57,57.83,21.29,6.31,-17.62,36.1,-9.66,39.1,12.52,4.52,3.91,1.5,-3.85,0.08
-0.77,7.8,10.25,2.34,25.9,16.46,31.7,22.58,60.6,48.99,183.64,162.96,0.28,22800000.0,550700000.0,278800000.0,272000000.0,153600000.0,214100000.0,11.75,-1.45,29.59,57.54,8.46,75300000.0,-75900000.0,600000.0,64300000.0,2.77,167.97,860.76,-103.09,271.68,264.47,0.23,130.0,0.24,0.0,0.21,16.67,1.02,-24.44,0.09,-35.71,1.75,-2.23,0.67,0.0,140.29,-3.86,2.6,4.0,43.44,-8.04,28.78,-4.67,13.67,2.32,1.59,-3.64,0.14
-1.6,8.5,13.35,4.58,11.1,2.17,10.0,1.32,5.43,-2.85,-33.65,-38.03,0.36,22800000.0,576600000.0,269000000.0,307600000.0,186700000.0,235200000.0,4.7,-3.52,13.09,21.55,9.86,93600000.0,-49900000.0,-42800000.0,81700000.0,3.55,24.3,-34.26,-7233.33,27.06,28.16,0.13,-43.48,0.24,0.0,0.21,0.0,0.87,-14.71,0.08,-11.11,1.88,7.43,0.68,1.49,141.67,0.98,2.58,-0.77,37.92,-12.71,32.99,14.63,14.74,7.83,1.65,3.77,0.08
-2.77,8.1,12.73,4.33,6.9,-1.49,9.6,1.89,10.39,2.14,-28.54,-34.33,540000.0,169300000.0,6821100000.0,2830100000.0,3991000000.0,3639200000.0,3807200000.0,5.92,8.82,3.95,4.13,11.96,922000000.0,-215600000.0,-606500000.0,736100000.0,4.3,-14.8,-28.8,26.41,-31.98,7.23,0.12,-29.41,0.25,4.17,0.24,4.35,0.71,4.41,0.12,0.0,2.37,4.41,1.62,6.58,87.58,4.87,4.17,-4.58,71.11,6.84,33.11,7.99,6.6,7.67,1.57,1.95,0.24
-3.19,14.5,19.81,4.63,26.5,10.61,28.1,11.11,29.12,12.67,99.49,75.0,740000.0,263400000.0,7908700000.0,3126700000.0,4782000000.0,3982900000.0,4280300000.0,15.94,10.48,19.82,9.44,12.43,1518500000.0,-950600000.0,-398500000.0,1303700000.0,4.84,64.7,340.91,-34.3,77.11,12.56,0.2,66.67,0.27,8.0,0.25,4.17,0.65,-8.45,0.14,16.67,2.72,14.77,1.91,17.9,86.03,-1.77,4.24,1.68,63.16,-11.18,40.68,22.86,7.6,15.15,1.55,-1.27,0.17
0.29,2.9,2.58,-0.22,4.3,1.28,2.5,-0.72,-21.81,-24.03,-21.05,-22.77,0.98,484900000.0,13249600000.0,4556200000.0,8693400000.0,5451400000.0,8032500000.0,6.48,-1.32,11.09,7.45,21.09,1736000000.0,-798000000.0,-734000000.0,1280000000.0,2.61,-10.34,62.92,-40.14,-13.93,-11.53,0.17,-29.17,0.29,-6.45,0.27,-3.57,0.52,-11.86,0.1,0.0,2.97,11.65,2.25,16.58,81.38,-6.37,4.49,6.9,54.89,0.22,35.63,-22.37,9.8,-0.51,1.45,-3.33,0.25
-2.56,-0.8,2.28,3.12,-5.4,-4.43,-6.7,-5.8,28.62,29.68,28.24,28.21,1.06,485500000.0,14419000000.0,4830000000.0,9589000000.0,6095000000.0,8934000000.0,8.83,6.01,10.3,11.81,11.22,3164000000.0,-1268000000.0,-1061000000.0,2829000000.0,5.73,82.26,58.9,44.55,121.02,119.54,0.2,17.65,0.25,-13.79,0.22,-18.52,0.5,-3.85,0.1,0.0,3.26,9.76,2.65,17.78,72.94,-10.37,5.0,11.36,50.87,-7.32,44.85,25.88,9.84,0.41,1.32,-8.97,0.26
1.01,5.8,4.57,-1.3,11.2,5.3,14.5,8.46,13.71,7.48,11.85,6.0,0.6,951100000.0,14998000000.0,5352000000.0,9646000000.0,5801000000.0,8954000000.0,4.02,10.81,0.59,-4.82,0.22,1812000000.0,-1021000000.0,-1972000000.0,1380000000.0,1.42,-42.73,-19.48,85.86,-51.22,-75.22,0.22,10.0,0.29,16.0,0.26,18.18,0.55,10.0,0.09,-10.0,2.85,-12.58,2.17,-18.11,90.79,24.47,4.02,-19.6,56.94,11.93,49.12,9.52,9.51,-3.35,1.34,1.52,0.31
4.13,16.0,10.28,-4.81,8.3,-6.92,8.0,-7.09,5.21,-9.28,3.66,-10.38,0.7,920000000.0,15465000000.0,5139000000.0,10326000000.0,5588000000.0,9825000000.0,3.11,-3.98,7.05,-3.67,9.73,1824000000.0,586000000.0,-2100000000.0,1261000000.0,1.34,0.66,-157.39,6.49,-8.62,-5.63,0.21,-4.55,0.29,0.0,0.26,0.0,0.5,-9.09,0.08,-11.11,3.05,7.02,2.22,2.3,89.21,-1.74,4.09,1.74,49.0,-13.94,42.89,-12.68,10.56,11.04,1.51,12.69,0.35
-4.57,10.1,13.06,2.7,25.2,13.77,14.5,4.11,13.5,3.09,8.78,-1.07,2.27,883400000.0,6580600000.0,2715800000.0,3864800000.0,3220900000.0,3749000000.0,3.2,0.74,5.0,7.0,5.24,2703500000.0,-246000000.0,-2088300000.0,2387700000.0,2.7,31.28,-66.08,79.36,48.91,48.35,0.57,3.64,0.68,15.25,0.62,12.73,0.7,-4.11,0.27,-6.9,2.84,0.0,2.36,0.0,77.1,3.13,4.73,-3.07,4.69,51.78,43.87,-10.45,1.68,9.09,0.91,5.81,0.4
29.43,-20.6,-33.31,-16.07,-33.9,-16.67,-37.0,-20.79,-38.63,-22.75,-36.54,-20.05,1.94,878700000.0,5764300000.0,2368900000.0,3395400000.0,2916500000.0,3280300000.0,-12.4,-12.77,-12.15,-9.45,-12.5,1728300000.0,-418600000.0,-2048000000.0,1203900000.0,1.37,-36.07,70.16,-1.93,-49.58,-49.26,0.41,-28.07,0.47,-30.88,0.44,-29.03,0.7,0.0,0.28,3.7,2.11,-25.7,1.49,-36.86,75.54,-2.02,4.83,2.11,7.96,69.72,69.15,57.62,1.25,-25.6,0.83,-8.79,0.29
9.24,-21.7,-27.81,-7.73,-30.5,-11.32,-32.6,-13.88,-32.93,-14.3,-33.56,-15.25,0.44,850700000.0,6058200000.0,2164600000.0,3893700000.0,3469900000.0,3779800000.0,5.1,-8.62,14.68,18.97,15.23,963200000.0,-359300000.0,-458000000.0,548400000.0,0.64,-44.27,-14.17,-77.64,-54.45,-53.28,0.24,-41.46,0.29,-38.3,0.27,-38.64,0.56,-20.0,0.26,-7.14,2.97,40.76,2.2,47.65,89.23,18.12,4.09,-15.32,39.83,400.38,55.42,-19.86,0.94,-24.8,0.62,-25.3,0.23
-17.17,37.7,61.29,17.17,64.1,19.15,75.3,27.46,73.08,25.63,66.29,20.8,1.66,859000000.0,8128000000.0,4217600000.0,3910400000.0,3596000000.0,3781100000.0,34.17,94.84,0.43,3.63,0.03,1920700000.0,-473800000.0,36600000.0,1512000000.0,1.76,99.41,31.87,-107.99,175.71,175.0,0.4,66.67,0.39,34.48,0.37,37.04,1.08,92.86,0.38,46.15,3.28,10.44,2.81,27.73,92.75,3.94,3.94,-3.67,47.61,19.53,63.66,14.87,1.26,34.04,0.63,1.61,0.14
-1.98,32.4,34.27,1.36,35.6,2.5,39.2,5.14,41.88,7.16,50.34,13.58,2.43,854600000.0,8062700000.0,4026400000.0,4036300000.0,3852100000.0,3908800000.0,-0.8,-4.53,3.22,7.12,3.38,2079900000.0,-1092900000.0,-2375000000.0,1467000000.0,1.72,8.29,130.67,-6589.07,-2.98,-2.27,0.58,45.0,0.54,38.46,0.51,37.84,1.0,-7.41,0.38,0.0,3.11,-5.18,2.47,-12.1,84.01,-9.42,4.34,10.15,37.21,-21.84,58.53,-8.06,1.54,22.22,0.85,34.92,0.13
2.47,-2.2,-3.84,-1.68,-4.2,-2.09,-5.5,-3.38,-13.78,-11.86,-17.2,-15.45,4.06,848300000.0,10383700000.0,5594600000.0,4789100000.0,2350100000.0,4772100000.0,28.79,38.95,18.65,-38.99,22.09,2004000000.0,-668600000.0,278100000.0,952100000.0,1.12,-3.65,-38.82,-111.71,-35.1,-34.88,0.4,-31.03,0.38,-29.63,0.36,-29.41,1.17,17.0,0.46,21.05,5.02,61.41,4.21,70.45,91.75,9.21,3.98,-8.29,36.63,-1.56,62.69,7.11,1.29,-16.23,0.64,-24.71,0.12
-15.56,58.6,155.52,61.08,116.0,36.14,124.7,41.29,88.15,18.65,94.37,23.28,0.35,101500000.0,4111100000.0,2357100000.0,1754000000.0,1799900000.0,1642400000.0,33.66,42.03,23.85,36.75,15.97,853200000.0,-795600000.0,32400000.0,670700000.0,6.19,195.33,6.73,-87.05,650.22,628.24,0.29,52.63,0.35,84.21,0.24,84.62,1.34,14.53,0.37,-9.76,1.02,-46.03,0.71,-34.86,39.89,-37.87,9.15,60.81,6.93,-49.12,30.21,0.1,1.47,17.6,0.88,18.92,0.06
28.83,-35.1,-73.6,-59.33,-59.0,-36.73,-78.4,-66.67,-58.61,-36.22,-19.64,23.78,0.26,125000000.0,4639300000.0,2102300000.0,2537000000.0,1973100000.0,2347600000.0,12.85,-10.81,44.64,9.62,42.94,185700000.0,-179300000.0,304300000.0,69400000.0,0.55,-78.23,-77.46,839.2,-89.65,-91.11,0.16,-44.83,0.06,-82.86,0.04,-83.33,0.83,-38.06,0.33,-10.81,2.04,100.0,1.56,119.72,48.99,22.81,7.45,-18.58,16.13,132.76,32.16,6.45,0.9,-38.78,0.5,-43.18,4.17
-22.17,91.5,367.98,144.36,202.8,58.05,622.6,276.71,327.12,123.06,146.59,28.25,0.51,135300000.0,7778200000.0,3939500000.0,3838700000.0,2924100000.0,3466400000.0,67.66,87.39,51.31,48.2,47.66,1320000000.0,-1367700000.0,1087600000.0,1586900000.0,11.66,610.82,662.8,257.41,2186.6,2020.0,0.27,68.75,0.22,266.67,0.18,350.0,1.03,24.1,0.37,12.12,2.51,23.04,2.25,44.23,32.48,-33.7,11.24,50.87,29.23,81.22,32.16,0.0,1.13,25.56,0.58,16.0,0.41
-5.56,10.0,13.9,3.44,17.1,6.06,18.7,7.69,18.67,7.84,16.67,6.94,0.25,10200000.0,49100000.0,14700000.0,34400000.0,34200000.0,33300000.0,7.91,2.08,10.61,9.62,11.0,1900000.0,-2300000.0,-2700000.0,-800000.0,-0.08,-71.21,-2400.0,1250.0,-114.55,-114.81,0.16,6.67,0.23,9.52,0.22,10.0,0.43,-6.52,0.14,-12.5,4.52,-4.84,1.24,-36.08,352.74,25.29,1.03,-20.77,4.02,-44.01,21.79,-3.75,6.11,-4.83,1.48,2.07,0.08
-2.12,15.7,18.52,2.36,21.0,4.39,28.6,11.03,-21.84,-32.44,-4.49,-16.33,0.33,531300000.0,10579000000.0,4782000000.0,5797000000.0,-1572000000.0,3396000000.0,15.44,22.43,10.25,-4.44,-16.85,1737000000.0,-1667000000.0,-582000000.0,1456000000.0,2.68,37.75,536.26,139.51,38.53,36.04,0.04,-20.0,0.14,16.67,0.12,9.09,0.82,10.81,0.25,13.64,2.15,-17.31,1.38,-30.65,185.17,27.31,1.97,-21.51,85.68,-23.45,58.42,42.18,2.64,1.54,0.59,0.0,0.11
-1.91,12.6,14.96,2.1,10.8,-1.26,13.0,0.0,223.17,187.05,170.2,139.02,0.38,538300000.0,11728000000.0,5048000000.0,6680000000.0,-1099000000.0,3929000000.0,10.86,5.56,15.23,-30.09,15.69,1674000000.0,-625000000.0,-117000000.0,1304000000.0,2.37,-3.63,-62.51,-79.9,-10.44,-11.57,0.1,150.0,0.14,0.0,0.12,0.0,0.76,-7.32,0.24,-4.0,2.4,11.63,1.66,20.29,170.1,-8.14,2.15,9.14,75.17,-12.27,51.8,-11.33,2.92,10.61,0.6,1.69,0.14
-6.73,2.8,8.77,5.76,19.5,16.45,24.3,20.87,-0.27,-3.03,3.36,0.56,1.04,547100000.0,17831000000.0,7748000000.0,10083000000.0,2665000000.0,5494000000.0,-0.89,-7.66,5.03,134.18,11.28,2246000000.0,-723000000.0,-1075000000.0,1330000000.0,2.39,-20.83,-64.59,760.0,-30.69,-30.32,0.21,0.0,0.3,20.0,0.25,19.05,0.77,-11.49,0.23,4.55,2.09,22.22,1.32,13.79,206.64,21.21,1.77,-17.29,48.6,-26.79,49.0,-35.31,3.24,-5.26,0.66,4.76,0.35
19.86,-10.3,-23.79,-15.11,-41.6,-35.03,-49.4,-43.65,-48.94,-43.09,-47.61,-41.34,1.08,543700000.0,17852000000.0,7695000000.0,10236000000.0,3178000000.0,5769000000.0,0.12,-0.68,1.52,19.25,5.01,1398000000.0,-834000000.0,-1038000000.0,643000000.0,1.17,-37.76,15.35,-3.44,-51.65,-51.05,0.11,-47.62,0.15,-50.0,0.13,-48.0,0.75,-2.6,0.23,0.0,1.98,-5.26,1.24,-6.06,178.52,-13.61,2.04,15.25,55.36,13.91,50.68,3.43,2.48,-23.46,0.59,-10.61,0.33
-5.96,12.8,19.97,6.42,29.0,14.78,38.1,22.54,59.33,41.31,46.62,29.52,1.14,536500000.0,19844000000.0,8023000000.0,11821000000.0,4174000000.0,8456000000.0,11.16,4.26,15.48,31.34,46.58,2814000000.0,-975000000.0,-864000000.0,2274000000.0,4.19,101.29,16.91,-16.76,253.65,258.12,0.14,27.27,0.19,26.67,0.17,30.77,0.68,-9.33,0.17,-26.09,1.86,-6.06,1.31,5.65,164.67,-7.76,2.22,8.82,65.36,18.06,53.32,5.21,2.69,8.47,0.6,1.69,0.29
-1.54,14.2,15.89,1.56,21.0,5.68,25.8,9.91,25.86,10.21,27.26,11.03,1.28,534100000.0,20224000000.0,8054000000.0,12170000000.0,5537000000.0,8735000000.0,1.91,0.39,2.95,32.65,3.3,3051000000.0,-1034000000.0,-1165000000.0,2405000000.0,4.45,8.42,6.05,34.84,5.76,6.21,0.17,21.43,0.22,15.79,0.2,17.65,0.66,-2.94,0.19,11.76,2.29,23.12,1.62,23.66,160.43,-2.57,2.28,2.7,51.27,-21.56,44.87,-15.85,3.09,14.87,0.67,11.67,0.34
